"","Restaurant.Category.1","id","is_claimed","is_closed","review_count","rating","Pickup.Available","Delivery.Available","Reservation.Available","Price.Level","number.of.photos","City","State","Opening.Time","Closing.Time","Has.Messaging","reduced.category","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"588","pizza","8Jb_skztzszhHiHBsYoF0g","True","False",514,3.5,1,1,0,"Medium",3,"Plano","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"589","pizza","qUvn-ilnP2I7lJ0j5ypiEw","True","False",377,4,1,1,0,"Medium",3,"Frisco","TX",1100,2030,0,"American",FALSE,TRUE,TRUE,FALSE
"590","pizza","7OmKhqznZSzC4YQQaND2MA","True","False",13,4.5,1,1,0,"",3,"The Colony","TX",1030,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"591","pizza","E6X6xZjo5GRGls8pBcmfzA","True","False",40,4.5,1,0,0,"",3,"Allen","TX",1100,2000,0,"American",FALSE,TRUE,TRUE,FALSE
"592","pizza","CBmSNb_77S3CI7KWVDaeCw","True","False",23,3,1,1,0,"Low",3,"Little Elm","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"593","pizza","25SissFt07nu8D4jlSp2Bw","True","False",186,4,1,1,0,"Medium",3,"The Colony","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"594","pizza","kQcCkh52NtJwReGbNVGV3Q","True","False",29,3,1,1,0,"",3,"Frisco","TX",1100,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"595","pizza","GjR509PwiyddlhhFYqfz7A","True","False",385,4,0,1,0,"Low",3,"McKinney","TX",1100,2200,1,"American",FALSE,TRUE,TRUE,FALSE
"596","pizza","IMRLaETu6zPA5_wN4bSWZw","True","False",127,4,1,1,0,"Medium",3,"Plano","TX",1100,300,1,"American",FALSE,FALSE,FALSE,FALSE
"597","pizza","N0Wp7kut-SGcBNkZGhdZcA","True","False",129,3.5,1,1,0,"Medium",3,"Plano","TX",1100,0,1,"American",FALSE,FALSE,FALSE,FALSE
"598","pizza","ZKUv7RFzJ-vrY5RSrGSyxg","True","False",94,4.5,1,1,0,"Medium",3,"The Colony","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"599","pizza","hzdZUDhsqen-lzylMgAZlw","True","False",189,3,0,1,0,"Medium",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"600","pizza","xs7DCeaEbK0-dXjRgkVlwg","True","False",24,4,1,1,0,"",3,"The Colony","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"601","pizza","8bZb25LrWSE4bbVtQqHQaQ","True","False",142,3.5,1,1,0,"Medium",3,"Little Elm","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"602","pizza","89xKouh2qfXqwkIQ7kBNgg","True","False",293,3.5,0,1,0,"Medium",3,"Plano","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"603","pizza","xXfAv99pscOkgqLTNj1s2w","False","False",17,2,0,0,0,"Low",3,"Frisco","TX",1030,0,0,"American",FALSE,FALSE,FALSE,FALSE
"604","pizza","CX6_fsVSufbkUY70mB86bQ","True","False",40,2,1,1,0,"Low",3,"Plano","TX",1030,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"605","pizza","RgHVlb9ef5oiy7wR38Okxg","True","False",35,2.5,0,0,0,"Low",3,"The Colony","TX",1000,0,0,"American",TRUE,FALSE,FALSE,FALSE
"606","pizza","rMLYkzXa9bJ3GgvB51_9BQ","True","False",57,2.5,0,0,0,"Low",3,"McKinney","TX",1000,0,0,"American",TRUE,FALSE,FALSE,FALSE
"607","pizza","XacNYTPpUvx7ztO9b56OYw","True","False",24,2.5,1,1,0,"",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"608","pizza","X16alWsHoP34DBWC68bQWg","True","False",22,3,1,1,0,"",3,"Frisco","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"609","pizza","DTU6zs0SJcii5r8TetsSgA","False","False",7,3,1,1,0,"Low",1,"Little Elm","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"610","pizza","1zOp-W9-HW5AGE6eg5eQ9w","True","False",138,4,1,1,0,"Medium",3,"The Colony","TX",1630,2100,0,"American",FALSE,FALSE,TRUE,FALSE
"611","pizza","-xr9y2UKvI54OxukPu4uIg","True","False",60,1.5,1,1,0,"Low",3,"Frisco","TX",930,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"612","pizza","z24kI4C6usrf-HrHV0-2ig","True","False",149,3.5,1,1,0,"Low",3,"Little Elm","TX",1700,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"613","pizza","QBhNEbSTqoRAQoCAh0gwAQ","True","False",619,4,1,1,0,"Medium",3,"Frisco","TX",1200,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"614","pizza","aSS07ssvQ3ewdXhx90-Oxw","True","False",53,4,1,1,0,"",3,"Little Elm","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"615","pizza","WWF8KZyNOnI2J0rymB9_7w","True","False",134,4.5,1,1,0,"Medium",3,"Prosper","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"616","pizza","S9_I5wQG_eIyXUx6kiRbIw","True","False",112,4,0,1,0,"Medium",3,"Prosper","TX",1600,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"617","pizza","YeDaKmr_gPRnNM8c-j1PfQ","True","False",96,4,1,1,0,"Low",3,"Frisco","TX",1100,2000,1,"American",FALSE,TRUE,TRUE,FALSE
"618","pizza","cGkbxAlTLBBwWV5-6Ou4Fg","True","False",22,2,1,1,0,"Low",3,"Prosper","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"619","pizza","1Zeu64qc5h6JJAumt0_zxQ","True","False",119,4,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"620","pizza","4bfYHBInIk6B60BJvY8WqQ","False","False",8,1.5,0,0,0,"Low",3,"The Colony","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"621","pizza","KbGVIC7XKkLY5bwtTVfGpA","True","False",29,4.5,1,1,0,"Medium",3,"The Colony","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"622","pizza","iUVerBjIRvHUJ4t_5MjmWw","True","False",37,2,1,1,0,"Low",3,"The Colony","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"623","pizza","SEiQjsJgaJStMQQPwq8gBA","True","False",34,3.5,0,1,0,"Low",3,"Frisco","TX",1100,2000,1,"American",FALSE,TRUE,TRUE,FALSE
"624","pizza","-o0BRJ9KapCBiZkyMWSEvg","True","False",167,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"625","pizza","-PT1Co5y4Dta_vv9tQDgBg","True","False",56,3.5,1,1,0,"",3,"Frisco","TX",1600,2300,1,"American",FALSE,FALSE,TRUE,TRUE
"626","pizza","PzDZy9PTCYbuaMONj6Tiag","False","False",17,4,0,0,0,"Low",3,"Little Elm","TX",1000,0,0,"American",TRUE,FALSE,FALSE,FALSE
"627","pizza","kwRfq6G1qPBcBk8ZAsCjZw","True","False",40,3.5,0,0,0,"Low",3,"Frisco","TX",1030,0,0,"American",FALSE,FALSE,FALSE,FALSE
"628","pizza","EyXBigvw_MrGyckC3WeSNQ","True","False",54,1.5,0,1,0,"Low",3,"Mckinney","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"629","pizza","kVScf0mfeqxdQr2Rt7CqGA","True","False",39,2.5,1,1,0,"Low",3,"Plano","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"630","pizza","vxR6uRe5us41UX8nUasvaQ","True","False",37,3.5,0,1,0,"",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"631","pizza","a_14dgr5WOW_XYkEXbep0A","False","False",36,2,0,0,0,"Low",3,"Little Elm","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"632","pizza","Qkudr-NkuPleXeMACLYSFA","True","False",10,2.5,1,1,0,"",3,"Aubrey","TX",1030,2200,1,"American",FALSE,TRUE,TRUE,FALSE
"633","pizza","dcAnsCtmIPjVgIBBGyxAnA","True","False",160,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"634","pizza","R2c9TlPKQgfSEPPCHGLrXA","True","False",334,3.5,1,1,0,"Low",3,"Little Elm","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"635","pizza","i1zEl3cr3_og02V_UpJrPA","True","False",54,3.5,0,0,0,"Low",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"636","pizza","JvC2xEnGrSnY_x7oeAE14Q","True","False",16,2.5,0,1,0,"Low",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"637","pizza","bSnPJidAIfQ-eRUOYIZUfQ","True","False",33,4,0,1,0,"",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"638","pizza","h3bECdKPJFUySL8dNyj1nw","True","False",108,4,1,1,0,"Medium",3,"Plano","TX",1100,2130,0,"American",FALSE,TRUE,TRUE,FALSE
"639","pizza","Dl9E_6GJGPyfpts8mF3blQ","True","False",175,4,1,1,0,"Medium",3,"Frisco","TX",1500,2100,0,"American",FALSE,FALSE,TRUE,FALSE
"640","pizza","Llw4JYGLDZByKQ0dtt7Qhg","True","False",97,3,1,1,0,"Medium",3,"Frisco","TX",1030,2145,0,"American",FALSE,TRUE,TRUE,FALSE
"641","pizza","5wHJw1s9WfGt_2G_-9c2sA","True","False",3,4,0,0,0,"",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"642","pizza","zl1X-9mprr35PDvLCHETEw","True","False",18,4,1,1,0,"Medium",3,"Little Elm","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"643","pizza","jG1dCsa_x0jufF3xmKA4JA","True","False",150,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"644","pizza","FK75rail3NA7C7i3Tf65dA","True","False",667,4,1,1,0,"Medium",3,"Frisco","TX",1045,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"645","pizza","FLgsL_4C6xV7ZrkXyvBLVw","True","False",77,4,1,1,0,"",3,"McKinney","TX",1000,2300,1,"American",TRUE,TRUE,TRUE,TRUE
"646","pizza","UJgDfMWYR-HJEphrLcV9ng","True","False",41,2,0,1,0,"Low",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"647","pizza","_cj2qAP9AqSeWRzgm1T_vw","True","False",287,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"648","pizza","DVZ9NxXqML-kOmUgUwwheA","False","False",45,2.5,0,0,0,"",3,"Plano","TX",1500,0,0,"American",FALSE,FALSE,FALSE,FALSE
"649","pizza","AQ7enmSJNGmGVs5TD7LLOA","True","False",1,5,1,1,0,"",0,"Plano","TX",1030,2300,1,"American",FALSE,TRUE,TRUE,TRUE
"650","poke","aXoV3PWOd5Y6uTYksUjHbQ","True","False",228,4.5,1,1,0,"Medium",3,"Frisco","TX",1030,2030,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"651","poke","Zgf-GnxkN3pmv033YRzpcw","True","False",17,3,1,1,0,"",3,"Frisco","TX",1100,2000,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"652","poolhalls","yarRK_CyQjiA7TlezTHb6Q","True","False",51,3.5,0,0,0,"",3,"Frisco","TX",1600,0,0,"Alcohol",FALSE,FALSE,FALSE,FALSE
"653","portuguese","85ISIMsWi_-ZOigO1MGBaQ","True","False",89,3.5,1,1,0,"",3,"Frisco","TX",1200,2200,0,"European",FALSE,TRUE,TRUE,FALSE
"654","pubs","1PrS8o8ROv0ssLUA7lHh6g","True","False",149,4,0,1,0,"Medium",3,"Plano","TX",1300,2200,0,"Alcohol",FALSE,FALSE,TRUE,FALSE
"655","pubs","nFZ5Nk6vMh1fvE6YqVexrg","True","False",650,4,1,1,0,"Medium",3,"Plano","TX",1100,200,0,"Alcohol",FALSE,FALSE,FALSE,FALSE
"656","pubs","x9IdjGmsB51OVcwFwJROqg","True","False",64,4,1,1,0,"Medium",3,"The Colony","TX",1100,2130,0,"Alcohol",FALSE,TRUE,TRUE,FALSE
"657","pubs","T9OCOs5JyOv1PbHUFa8oEg","True","False",127,3,1,1,0,"Medium",3,"Plano","TX",1600,0,1,"Alcohol",FALSE,FALSE,FALSE,FALSE
"658","ramen","Al0o9RvsT6NqsBb4OODExg","True","False",447,4,1,1,0,"Medium",3,"Frisco","TX",1130,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"659","ramen","GrTcRGrIPsPZ01wNfFXoTg","True","False",96,4.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"660","ramen","RvKyDMJRW2Wkhaow2_bH8A","True","False",320,4,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"661","restaurants","dX3-4nnczSFxlrAU06x-PQ","False","False",2,3,0,0,0,"",0,"Frisco","TX",NA,NA,0,"Other",NA,NA,NA,NA
"662","restaurants","vScAfQ7DUYR72ULnsj86dA","False","False",1,2,0,0,0,"Low",1,"The Colony","TX",NA,NA,0,"Other",NA,NA,NA,NA
"663","salad","xEyfYswkqIHx5tgPtBTtzQ","True","False",105,2,1,1,0,"",3,"Prosper","TX",630,2100,0,"Other",TRUE,TRUE,TRUE,FALSE
"664","salad","585QN2-qxMKJyJzrDQx0zA","True","False",67,4.5,1,1,0,"",3,"Frisco","TX",1000,2000,1,"Other",TRUE,TRUE,TRUE,FALSE
"665","salad","UQBzqAQXl5UMeuJOWGtoJA","True","False",153,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"Other",FALSE,TRUE,TRUE,FALSE
"666","salad","48hHHbYYqaNR8w4-SMY8Sg","True","False",15,4,0,0,0,"",3,"Frisco","TX",630,2100,1,"Other",TRUE,TRUE,TRUE,FALSE
"667","salad","xnKXnKjFki9Ty5DS36tsyg","True","False",67,3.5,1,1,0,"",3,"McKinney","TX",700,2100,0,"Other",TRUE,TRUE,TRUE,FALSE
"668","salad","wj9wzw4hHv5X3h_Y1Y43MQ","True","False",84,3.5,1,1,0,"Low",3,"Plano","TX",1000,2100,0,"Other",TRUE,TRUE,TRUE,FALSE
"669","salad","tw4b9_sbiPDSIRr9uxcqiw","True","False",121,3.5,1,1,0,"Medium",3,"Plano","TX",1100,2000,1,"Other",FALSE,TRUE,TRUE,FALSE
"670","salad","2Nt2Q5nxHI39RgYxZZ9N-g","True","False",87,3,1,1,0,"Medium",3,"Frisco","TX",1000,2200,1,"Other",TRUE,TRUE,TRUE,FALSE
"671","salad","lkpHOzbZ24WiJr7Z6oNRgQ","True","False",3,3.5,1,1,0,"",3,"Frisco","TX",700,2200,1,"Other",TRUE,TRUE,TRUE,FALSE
"672","salad","SxgZPDwoNHmQeqdFA2adaQ","True","False",101,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2100,1,"Other",FALSE,TRUE,TRUE,FALSE
"673","salad","y9O3ZBcWQ0WQCoD4psD4ig","True","False",131,3,0,1,0,"Medium",3,"Plano","TX",1100,2100,1,"Other",FALSE,TRUE,TRUE,FALSE
"674","salad","AmnHxTCusvEleAtDD76p4A","True","False",21,4.5,0,0,0,"Medium",3,"Plano","TX",1100,2200,0,"Other",FALSE,TRUE,TRUE,FALSE
"675","salad","LWYqf2ipwcQF-8LCkJakOw","True","False",107,3,1,1,0,"Medium",3,"Frisco","TX",900,2200,0,"Other",TRUE,TRUE,TRUE,FALSE
"676","salad","Bge0sonT778EZ2O28U_TZQ","True","False",6,2.5,0,1,0,"Medium",3,"Frisco","TX",700,1600,0,"Other",TRUE,TRUE,FALSE,FALSE
"677","salad","_XCKzCdyvs5TOnNAKwF5EA","True","False",76,3,0,0,0,"Medium",3,"Frisco","TX",1045,2200,0,"Other",FALSE,TRUE,TRUE,FALSE
"678","salad","SCqQaNz-VdtJsBF0-rDhug","True","False",73,2.5,1,1,0,"Medium",3,"Frisco","TX",1000,2100,0,"Other",TRUE,TRUE,TRUE,FALSE
"679","salad","amB9cpkO5890MXGctomQ9A","True","False",178,3.5,1,1,0,"Medium",3,"Aubrey","TX",1100,2100,0,"Other",FALSE,TRUE,TRUE,FALSE
"680","salvadoran","5Zpv34Q0FedYu9A24Felgw","False","False",155,4,0,1,0,"Medium",3,"Little Elm","TX",1100,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"681","sandwiches","R0dGrbc1yTa48VLV91InUg","True","False",7,1.5,1,1,0,"Low",3,"Frisco","TX",800,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"682","sandwiches","UoTPPOD1tB6emq8yfhkHHA","True","False",18,2,1,1,0,"Low",3,"Plano","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"683","sandwiches","AlX7rMLA8Gc5P66UE0OonQ","True","False",4,1.5,1,1,0,"",3,"Frisco","TX",1000,2100,1,"American",TRUE,TRUE,TRUE,FALSE
"684","sandwiches","nNjlelXOZObSH2JBmHUbHw","True","False",38,4,0,1,0,"",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"685","sandwiches","TqkMtNRbg6fzRwQXD7sk3w","True","False",6,1.5,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"686","sandwiches","KHzBjElVfG2QCk7sxfF9jg","True","False",14,2,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"687","sandwiches","FezBLXOhaZHG59R_X1fQaA","True","False",10,2.5,1,1,0,"Low",3,"Frisco","TX",900,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"688","sandwiches","QA0dX5PjbTUBYN-zjV1zOg","True","False",2,1.5,1,1,0,"",3,"Frisco","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"689","sandwiches","LrkTN-oSrPf6dNivwaK_hw","True","False",6,4,1,1,0,"Medium",3,"Plano","TX",730,1500,1,"American",TRUE,TRUE,FALSE,FALSE
"690","sandwiches","ouCXOe0T3gLxC0gxLnaMsA","True","False",97,3,1,1,0,"Low",3,"Plano","TX",700,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"691","sandwiches","RAlFwSYpj88t7byrfh_4_Q","True","False",7,2,1,1,0,"Low",3,"Frisco","TX",1000,2000,0,"American",TRUE,TRUE,TRUE,FALSE
"692","sandwiches","twNVNiknrbxc3iwAz15rWw","True","False",4,2,0,1,0,"Low",3,"Plano","TX",600,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"693","sandwiches","naa4IFuxAONqP9be4SAERQ","True","False",1,2,0,0,0,"",3,"Frisco","TX",1700,2300,0,"American",FALSE,FALSE,TRUE,TRUE
"694","sandwiches","-9SaDG6Ndccgchsri7FJGw","True","False",9,2.5,1,1,0,"Low",3,"Allen","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"695","sandwiches","KL9l---bXP4uOxPeoPyz7w","True","False",193,4.5,1,1,0,"Low",3,"Frisco","TX",1000,1800,0,"American",TRUE,TRUE,TRUE,FALSE
"696","sandwiches","DbGshk1aSz2gvfKadXf3hA","True","False",17,2.5,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"697","sandwiches","1iO8M-Ht1qcIw6tikdOJqg","True","False",51,3.5,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"698","sandwiches","pk-llAKgf8b1a9HY1UHszw","True","False",18,2,1,1,0,"Low",3,"Frisco","TX",800,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"699","sandwiches","GGBzpGEHRW1VbYm2OSSh_A","True","False",76,3,1,1,0,"Low",3,"Frisco","TX",1030,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"700","sandwiches","BW2dTsDsfvg28RnscUkAxw","True","False",56,4,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"701","sandwiches","BjTP0NhxjO3Z69-uDwjlIw","True","False",55,4,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"702","sandwiches","Fl_zLFA-Q0t-bqxBcBQuZA","True","False",15,2,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"703","sandwiches","-L9dRulgOXC2VXObqr7yPw","True","False",43,4,1,1,0,"Low",3,"Frisco","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"704","sandwiches","AHLLMGWR9MObgzi8BwfmAw","True","False",14,2,1,1,0,"",3,"Frisco","TX",800,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"705","sandwiches","Alwgh6S_MMuy-2bwbDRKtQ","True","False",54,2.5,1,1,0,"Low",3,"Little Elm","TX",1000,2100,1,"American",TRUE,TRUE,TRUE,FALSE
"706","sandwiches","Rt-2qjzpD8FhxKnT5Yzn3w","True","False",61,4,1,0,0,"Low",3,"Frisco","TX",1000,1900,0,"American",TRUE,TRUE,TRUE,FALSE
"707","sandwiches","zI7_iCkVD85jpg15wrGEnQ","True","False",100,3,1,1,0,"Low",3,"Frisco","TX",700,2000,0,"American",TRUE,TRUE,TRUE,FALSE
"708","sandwiches","8EobQNL7qV37OmQbE-4Lxg","True","False",77,4,1,1,0,"Low",3,"Frisco","TX",1030,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"709","sandwiches","ZrgOQ_cxAgigoBMJjmjwvA","True","False",6,3,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"710","sandwiches","AWzZpYrIlJc62sE-UfWJAA","True","False",73,2.5,0,1,0,"Low",3,"Mckinney","TX",600,1500,1,"American",TRUE,TRUE,FALSE,FALSE
"711","sandwiches","ivpG_AY-HdBh3VDrdz2aqQ","True","False",96,2.5,0,0,0,"Low",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"712","sandwiches","APcCju8-e4Pi8wqIM2txIg","True","False",6,3,1,1,0,"Low",3,"Frisco","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"713","sandwiches","1sr6bCaICwbQLGy8k-zFCA","True","False",248,2,1,1,0,"Low",3,"Frisco","TX",700,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"714","sandwiches","ASiLlqytNkpY-ilT0rPH3A","True","False",1,5,0,0,0,"",3,"Frisco","TX",1000,2100,1,"American",TRUE,TRUE,TRUE,FALSE
"715","sandwiches","7rhEZOowuyG-tR0FKxRwsg","True","False",10,2.5,1,1,0,"Low",3,"Plano","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"716","sandwiches","oSrcfY9N4TFztv2agouNtA","True","False",24,1.5,1,1,0,"Low",3,"Little Elm","TX",800,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"717","sandwiches","uH0cNrCQHQOOzY423GxHHQ","True","False",10,3,1,1,0,"Low",3,"The Colony","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"718","sandwiches","n7O4vrA0Pyoo2Es4lksdrg","True","False",48,2.5,1,1,0,"Low",3,"Frisco","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"719","sandwiches","0ajlW74wmDzyGFwwqQ7w3g","True","False",53,4,1,1,0,"Low",3,"Plano","TX",1000,2100,0,"American",TRUE,TRUE,TRUE,FALSE
"720","sandwiches","bFh_LbztghTbxrMkW7pXxA","True","False",23,3.5,1,1,0,"Low",3,"Little Elm","TX",900,2200,1,"American",TRUE,TRUE,TRUE,FALSE
"721","sandwiches","oXcxeAshQbcKYdj1CLnLRA","True","False",13,2.5,1,1,0,"Low",3,"Plano","TX",900,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"722","scandinavian","9fn4XXC760FstUGGyOkjHg","True","False",60,3.5,0,0,0,"Low",3,"Frisco","TX",930,1900,0,"European",TRUE,TRUE,TRUE,FALSE
"723","seafood","cHbtPMI88I6-nPQMDArv7A","True","False",30,3.5,0,0,0,"",3,"Frisco","TX",1700,2200,1,"Other",FALSE,FALSE,TRUE,FALSE
"724","seafood","bD3Zk_Qd_pZeckdXzDlrYA","True","False",35,4.5,0,0,0,"",3,"Plano","TX",1600,2200,0,"Other",FALSE,FALSE,TRUE,FALSE
"725","seafood","n9xpJEWHDFXu5AdrOWBILQ","True","False",8,3.5,0,0,0,"",3,"Aubrey","TX",1400,2000,1,"Other",FALSE,FALSE,TRUE,FALSE
"726","seafood","0SN1d0Oc_651WZ9fnDFxig","True","False",479,4,0,1,0,"Medium",3,"Plano","TX",1100,2130,1,"Other",FALSE,TRUE,TRUE,FALSE
"727","seafood","oibBVVdET2F3M6m_Pozvpg","True","False",225,2.5,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"Other",FALSE,TRUE,TRUE,FALSE
"728","seafood","8T6RDK7XZMBM0g1mX4Pydw","True","False",21,4.5,0,0,0,"",3,"Frisco","TX",1100,2200,0,"Other",FALSE,TRUE,TRUE,FALSE
"729","seafood","QLYxzqZyvRNYdMQXVwsilQ","True","False",56,4.5,0,0,0,"",3,"Plano","TX",1100,2100,1,"Other",FALSE,TRUE,TRUE,FALSE
"730","seafood","xP0UfpcFPWyCcpvoi9HE6w","True","False",28,1.5,1,1,0,"",3,"Little Elm","TX",1030,2200,0,"Other",FALSE,TRUE,TRUE,FALSE
"731","seafood","9BaVzWkwvyGDqXzrhWPh-g","False","False",1,3,0,0,0,"Medium",0,"Plano","TX",NA,NA,0,"Other",NA,NA,NA,NA
"732","seafood","It5tdF9-kQpnxMOaNMsatA","True","False",178,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2200,1,"Other",FALSE,TRUE,TRUE,FALSE
"733","servicestations","38BtkjnAB0otMbV0iaU4Ow","True","False",5,4.5,0,0,0,"Medium",3,"Frisco","TX",0,0,0,"Non-Restaurant",TRUE,FALSE,FALSE,FALSE
"734","servicestations","imuBwQgy4AZWx1y9YTwUDA","True","False",8,4.5,0,0,0,"Low",3,"Frisco","TX",0,0,0,"Non-Restaurant",TRUE,FALSE,FALSE,FALSE
"735","servicestations","Wrjm9S6WKKDj2kxqV40jqw","True","False",7,4,0,0,0,"Low",3,"Little Elm","TX",0,0,0,"Non-Restaurant",TRUE,FALSE,FALSE,FALSE
"736","servicestations","NdCB1MWnyBj62szCbM3fAg","True","False",20,4,0,0,0,"Low",3,"Plano","TX",0,0,0,"Non-Restaurant",TRUE,FALSE,FALSE,FALSE
"737","servicestations","Z6hCGj9443bzA6FWGueQ5w","True","False",15,4,0,0,0,"Low",3,"McKinney","TX",0,0,0,"Non-Restaurant",TRUE,FALSE,FALSE,FALSE
"738","shavedice","zc0GVHpSDrwZYBH5imO6Eg","True","False",1,5,0,0,0,"Low",0,"Savannah","TX",NA,NA,0,"Snacks/Dessert",NA,NA,NA,NA
"739","soulfood","RhL6hXqiz_nMz06Xx7tBcg","True","False",8,4.5,1,1,0,"",3,"East Aubrey","TX",1500,2100,0,"American",FALSE,FALSE,TRUE,FALSE
